ident,latitude_deg,longitude_deg,name,continent,iso_country
MYAX,26.9503,-77.5438,Spanish Cay Airport,NA,BS
MYBC,25.417101,-77.880898,Chub Cay Airport,NA,BS
MYBG,25.7383,-77.840103,Great Harbour Cay Airport,NA,BS
MYBS,25.6998996735,-79.2647018433,South Bimini Airport,NA,BS
MYCA,24.6294,-75.673797,Arthur's Town Airport,NA,BS
MYCB,24.3153,-75.452301,New Bight Airport,NA,BS
MYCC,25.554425,-79.275404,Cat Cay Airport,NA,BS
MYCH,24.15449,-75.51796,Hawks Nest Airport,NA,BS
MYCI,22.7456,-74.182404,Colonel Hill Airport,NA,BS
MYCP,22.8297,-74.3461,Pitts Town Airport,NA,BS
MYCS,23.697625,-80.389781,Cay Sal Airport,NA,BS
MYEB,24.089488,-76.397917,Black Point Airstrip,NA,BS
MYEF,23.562599,-75.877998,Exuma International Airport,NA,BS
MYEH,25.474899292,-76.6835021973,North Eleuthera Airport,NA,BS
MYEL,23.7756,-76.1036,Lee Stocking Airport,NA,BS
MYEM,25.2847,-76.331001,Governor's Harbour Airport,NA,BS
MYEN,24.594299,-76.820198,Normans Cay Airport,NA,BS
MYER,24.8950787333,-76.1768817902,Rock Sound Airport,NA,BS
MYES,24.1691,-76.439102,Staniel Cay Airport,NA,BS
MYEY,23.3972,-75.496902,Torch Cay Airport,NA,BS
MYGD,26.631701,-77.9217,Deep Water Cay Airport,NA,BS
MYGF,26.5587005615,-78.695602417,Grand Bahama International Airport,NA,BS
MYGM,26.631901,-78.3592,Grand Bahama Auxiliary Airfield,NA,BS
MYGW,26.685301,-78.974998,West End Airport,NA,BS
MYIG,20.975,-73.666901,Inagua Airport,NA,BS
MYLD,23.1790008545,-75.09359741210001,Deadman's Cay Airport,NA,BS
MYLR,23.009934,-74.904851,Hard Bargain Airport,NA,BS
MYLS,23.582317,-75.268621,Stella Maris Airport,NA,BS
MYMM,22.379499,-73.013494,Mayaguana Airport,NA,BS
MYNN,25.039,-77.466202,Lynden Pindling International Airport,NA,BS
MYRD,22.181801,-75.7295,Duncan Town Airport,NA,BS
MYRP,23.68344,-74.836302,Rum Cay International Airport,NA,BS
MYSM,24.063299,-74.524002,San Salvador Airport,NA,BS
MYXC,23.6007,-75.339302,Hog Cay North Airport,NA,BS
MYXD,24.149435,-76.472843,Leaf Cay Airport,NA,BS
MYXF,23.85814,-76.22309,Little Darby Island Airport,NA,BS
MYXH,24.216079,-76.478458,Sampson Cay Airport,NA,BS
MZBZ,17.539951,-88.303556,Philip S. W. Goldson International Airport,NA,BZ
MZJC,18.44031,-88.45334,Johnny Chan Chen Airstrip,NA,BZ
MZMF,17.104872,-89.101129,San Ignacio Town (Maya Flats) Airstrip,NA,BZ
MZPL,16.536957,-88.361511,Placencia Airport,NA,BZ
PAAD,70.136,-146.290028,Point Thomson Airstrip,NA,US
PAAK,52.220299,-174.205994,Atka Airport,NA,US
PAAL,56.006001,-160.561005,Port Moller Airport,NA,US
PAAM,53.9729499817,-166.858459473,Driftwood Bay Air Force Station Airport,NA,US
PAAN,64.198328,-147.929492,Gold King Creek Airport,NA,US
PAAQ,61.594898,-149.08901,"Warren ""Bud"" Woods Palmer Municipal Airport",NA,US
PAAT,52.829797,173.173796,Casco Cove Coast Guard Station,NA,US
PABA,70.134003,-143.582001,Barter Island Long Range Radar Station Airport,NA,US
PABE,60.77980042,-161.8379974,Bethel Airport,NA,US
PABG,61.1721992493,-151.044006348,Beluga Airport,NA,US
PABI,63.9944992065,-145.722000122,Allen Army Airfield,NA,US
PABL,65.981598,-161.149002,Buckland Airport,NA,US
PABM,59.362274,-155.260148,Big Mountain Airport,NA,US
PABP,70.13749694824219,-147.02999877929688,Badami Airport,NA,US
PABR,71.285402,-156.766008,Wiley Post Will Rogers Memorial Airport,NA,US
PABT,66.913902,-151.529007,Bettles Airport,NA,US
PABU,70.170999,-146.844897,Bullen Point Short Range Radar Station Airport,NA,US
PABV,61.4165,-149.507004,Birchwood Airport,NA,US
PACD,55.207871,-162.725029,Cold Bay Airport,NA,US
PACE,65.573815,-144.780707,Central Airport,NA,US
PACI,66.644997,-143.740005,Chalkyitsik Airport,NA,US
PACK,60.136667,-164.279167,Chefornak Airport,NA,US
PACL,64.299738,-149.117432,Clear Airport,NA,US
PACM,61.84471,-165.575209,Scammon Bay Airport,NA,US
PACR,65.827673,-144.076195,Circle City (New) Airport,NA,US
PACS,54.583934,-164.905727,Cape Sarichef Airport,NA,US
PACV,60.491798,-145.477997,Merle K (Mudhole) Smith Airport,NA,US
PACX,67.25219726559999,-150.203994751,Coldfoot Airport,NA,US
PACY,60.080974,-142.494541,Yakataga Airport,NA,US
PACZ,61.78030014,-166.0390015,Cape Romanzof LRRS Airport,NA,US
PADE,66.068901,-162.766914,Deering Airport,NA,US
PADG,68.032097,-162.899002,Red Dog Airport,NA,US
PADK,51.883564,-176.642783,Adak Airport,NA,US
PADL,59.04470062,-158.5050049,Dillingham Airport,NA,US
PADM,61.8643,-162.026001,Marshall Don Hunter Sr Airport,NA,US
PADQ,57.75,-152.4940033,Kodiak Airport,NA,US
PADU,53.89881,-166.544996,Tom Madsen (Dutch Harbor) Airport,NA,US
PADY,59.9608,-162.880997,Kongiganak Airport,NA,US
PAED,61.251709,-149.807097,Elmendorf Air Force Base,NA,US
PAEE,60.213173,-162.044048,Eek Airport,NA,US
PAEG,64.778003,-141.150455,Eagle Airport,NA,US
PAEH,58.6464004517,-162.06300354,Cape Newenham LRRS Airport,NA,US
PAEI,64.66570282,-147.102005,Eielson Air Force Base,NA,US
PAEM,62.78609848,-164.4909973,Emmonak Airport,NA,US
PAEN,60.570946,-151.245174,Kenai Municipal Airport,NA,US
PAEW,60.81037,-164.499511,Mertarvik Airport,NA,US
PAFA,64.815102,-147.856003,Fairbanks International Airport,NA,US
PAFB,64.837502,-147.613998,Ladd Army Airfield,NA,US
PAFE,56.961312,-133.910202,Kake Airport,NA,US
PAFL,62.532191,-153.612809,Tin Creek Airport,NA,US
PAFM,67.105529,-157.855339,Ambler Airport,NA,US
PAFR,61.266399,-149.653,Bryant Army Airfield,NA,US
PAFS,63.017949,-154.360399,Nikolai Airport,NA,US
PAGA,64.736198,-156.936997,Edward G. Pitka Sr Airport,NA,US
PAGB,68.4796981812,-149.490005493,Galbraith Lake Airport,NA,US
PAGG,59.876499,-163.169005,Kwigillingok Airport,NA,US
PAGH,66.88809967041,-157.16200256348,Shungnak Airport,NA,US
PAGK,62.155859,-145.454662,Gulkana Airport,NA,US
PAGL,64.550499,-163.007004,Golovin Airport,NA,US
PAGM,63.767694,-171.733303,Gambell Airport,NA,US
PAGQ,61.534658,-149.812936,Big Lake Airport,NA,US
PAGS,58.4253006,-135.7070007,Gustavus Airport,NA,US
PAGT,60.469129,-164.70407,Nightmute Airport,NA,US
PAGY,59.460343,-135.316651,Skagway Airport,NA,US
PAGZ,65.40209961,-161.2810059,Granite Mountain Air Station,NA,US
PAHC,62.18830108642578,-159.77499389648438,Holy Cross Airport,NA,US
PAHE,65.08896,-150.871934,Healy Airport,NA,US
PAHL,65.697899,-156.350998,Huslia Airport,NA,US
PAHN,59.243921,-135.523925,Haines Airport,NA,US
PAHO,59.644456,-151.479235,Homer Airport,NA,US
PAHP,61.523899,-166.147003,Hooper Bay Airport,NA,US
PAHU,66.04109955,-154.2630005,Hughes Airport,NA,US
PAHV,63.86722,-148.969374,Healy River Airport,NA,US
PAHX,62.692144,-159.569035,Shageluk Airport,NA,US
PAIG,59.324001,-155.901993,Igiugig Airport,NA,US
PAII,58.184386,-157.374873,Egegik Airport,NA,US
PAIK,66.976128,-160.439014,Bob Baker Memorial Airport,NA,US
PAIL,59.754398,-154.910996,Iliamna Airport,NA,US
PAIM,65.992798,-153.703995,Indian Mountain LRRS Airport,NA,US
PAIN,63.732465,-148.911266,Denali National Park Airport,NA,US
PAIW,65.622593,-168.095,Wales Airport,NA,US
PAJC,56.311501,-158.373001,Chignik Airport,NA,US
PAJN,58.355,-134.576004,Juneau International Airport,NA,US
PAJZ,59.726600647,-157.259002686,Koliganek Airport,NA,US
PAKD,57.806151,-152.373693,Kodiak Municipal Airport,NA,US
PAKF,54.84751,-163.407168,False Pass Airport,NA,US
PAKH,56.938702,-154.182999,Akhiok Airport,NA,US
PAKI,59.931796,-164.028196,Kipnuk Airport,NA,US
PAKK,64.939499,-161.154007,Koyuk Alfred Adams Airport,NA,US
PAKL,58.9821014404,-155.121002197,Kulik Lake Airport,NA,US
PAKN,58.677845,-156.651965,King Salmon Airport,NA,US
PAKO,52.941552,-168.849478,Nikolski Air Station,NA,US
PAKP,68.133598,-151.742996,Anaktuvuk Pass Airport,NA,US
PAKT,55.35559845,-131.7140045,Ketchikan International Airport,NA,US
PAKU,70.33080291750001,-149.598007202,Ugnu-Kuparuk Airport,NA,US
PAKV,64.31864,-158.74197,Kaltag Airport,NA,US
PAKW,55.579201,-133.076004,Klawock Airport,NA,US
PAKY,57.565919,-154.453762,Karluk Airport,NA,US
PALB,57.53516,-153.976455,Larsen Bay Airport,NA,US
PALG,61.53630065917969,-160.34100341796875,Kalskag Airport,NA,US
PALJ,60.201681,-154.325863,Port Alsworth Airport,NA,US
PALN,70.911118,-153.237766,Point Lonely Short Range Radar Site Airfield,NA,US
PALP,70.344299,-150.945007,Alpine Airstrip,NA,US
PALR,67.5045013428,-148.483001709,Chandalar Lake Airport,NA,US
PALU,68.875099,-166.110001,Cape Lisburne LRRS Airport,NA,US
PAMB,58.932056,-158.901886,Manokotak Airport,NA,US
PAMC,62.95289993,-155.6060028,McGrath Airport,NA,US
PAMD,59.4499015808,-146.307006836,Middleton Island Airport,NA,US
PAMH,63.886002,-152.302002,Minchumina Airport,NA,US
PAMK,63.49010086,-162.1100006,St Michael Airport,NA,US
PAML,64.99188,-150.644102,Manley Hot Springs Airport,NA,US
PAMO,62.095401763916016,-163.6820068359375,Mountain Village Airport,NA,US
PAMR,61.212792,-149.843988,Merrill Field,NA,US
PAMX,61.4370994568,-142.904006958,Mc Carthy Airport,NA,US
PAMY,60.372338,-166.269751,Mekoryuk Airport,NA,US
PANA,60.6903,-161.979004,Napakiak Airport,NA,US
PANC,61.179004,-149.992561,Ted Stevens Anchorage International Airport,NA,US
PANI,61.58160018920898,-159.54299926757812,Aniak Airport,NA,US
PANN,64.548772,-149.074516,Nenana Municipal Airport,NA,US
PANO,59.980202,-154.839005,Nondalton Airport,NA,US
PANT,55.037663,-131.572609,Annette Island Airport,NA,US
PANU,64.729301,-158.074005,Nulato Airport,NA,US
PANV,62.646702,-160.190994,Anvik Airport,NA,US
PANW,59.451838,-157.373829,New Stuyahok Airport,NA,US
PAOB,66.9123,-156.897003,Kobuk Airport,NA,US
PAOC,58.9065,-157.714,Portage Creek Airport,NA,US
PAOH,58.0961,-135.410111,Hoonah Airport,NA,US
PAOM,64.51219940185547,-165.44500732421875,Nome Airport,NA,US
PAOO,60.541401,-165.087006,Toksook Bay Airport,NA,US
PAOR,62.9613,-141.929001,Northway Airport,NA,US
PAOT,66.88469696,-162.598999,Ralph Wien Memorial Airport,NA,US
PAOU,56.0075,-161.160004,Nelson Lagoon Airport,NA,US
PAPB,56.577345,-169.663823,St George Airport,NA,US
PAPC,65.2537002563,-166.85899353,Port Clarence Coast Guard Station,NA,US
PAPE,55.9065,-159.16091,Perryville Airport,NA,US
PAPG,56.80170059,-132.9450073,Petersburg James A Johnson Airport,NA,US
PAPH,56.957893,-158.630219,Port Heiden Airport,NA,US
PAPK,60.7029,-161.778,Napaskiak Airport,NA,US
PAPM,59.017675,-161.827927,Platinum Airport,NA,US
PAPN,57.580399,-157.572006,Pilot Point Airport,NA,US
PAPO,68.348801,-166.798996,Point Hope Airport,NA,US
PAPR,66.814102172852,-150.64399719238,Prospect Creek Airport,NA,US
PAQH,59.7551,-161.845,Quinhagak Airport,NA,US
PAQT,70.209999,-151.005998,Nuiqsut Airport,NA,US
PARC,68.1147,-145.578995,Arctic Village Airport,NA,US
PARS,61.775071,-161.319466,Russian Mission Airport,NA,US
PARY,64.727203,-155.470001,Ruby Airport,NA,US
PASA,63.686401,-170.492996,Savoonga Airport,NA,US
PASC,70.19470215,-148.4649963,Deadhorse Airport,NA,US
PASD,55.313908,-160.522099,Sand Point Airport,NA,US
PASH,66.249604,-166.089112,Shishmaref Airport,NA,US
PASI,57.04710006713867,-135.36199951171875,Sitka Rocky Gutierrez Airport,NA,US
PASK,66.600098,-159.985992,Selawik Airport,NA,US
PASL,61.7005,-157.166,Sleetmute Airport,NA,US
PASM,62.060501,-163.302002,St Mary's Airport,NA,US
PASN,57.166311,-170.222555,St Paul Island Airport,NA,US
PASO,59.442981,-151.705227,Seldovia Airport,NA,US
PASP,61.8120002747,-147.507003784,Sheep Mountain Airport,NA,US
PAST,63.331501,-149.126999,Summit Airport,NA,US
PASV,61.09740067,-155.5740051,Sparrevohn LRRS Airport,NA,US
PASW,61.9653015137,-151.190994263,Skwentna Airport,NA,US
PASX,60.474935,-151.038471,Soldotna Airport,NA,US
PASY,52.71229935,174.1139984,Eareckson Air Station,NA,US
PATA,65.1744,-152.108994,Ralph M Calhoun Memorial Airport,NA,US
PATC,65.563103,-167.921997,Tin City Long Range Radar Station Airport,NA,US
PATE,65.2404022217,-166.339004517,Teller Airport,NA,US
PATG,59.052799,-160.397003,Togiak Airport,NA,US
PATK,62.320499420166,-150.09399414062,Talkeetna Airport,NA,US
PATL,62.8944015503,-155.977005005,Tatalina LRRS Airport,NA,US
PATQ,70.46704,-157.436013,Atqasuk Edward Burnell Sr Memorial Airport,NA,US
PATW,63.391201,-148.955995,Cantwell Airport,NA,US
PAUK,62.682653,-164.722481,Alakanuk Airport,NA,US
PAUM,69.371101,-152.136002,Umiat Airport,NA,US
PAUN,63.888401,-160.798996,Unalakleet Airport,NA,US
PAUO,61.7542,-150.052002,Willow Airport,NA,US
PAUT,54.14459,-165.604332,Akutan Airport,NA,US
PAVA,61.5409,-165.6005,Chevak Airport,NA,US
PAVC,55.116299,-162.266006,King Cove Airport,NA,US
PAVD,61.132712,-146.246567,Valdez Pioneer Field,NA,US
PAVE,67.008698,-146.365997,Venetie Airport,NA,US
PAVL,67.734565,-164.559917,Kivalina Airport,NA,US
PAWB,66.362198,-147.406998,Beaver Airport,NA,US
PAWD,60.130478,-149.418612,Seward Airport,NA,US
PAWG,56.48429871,-132.3699951,Wrangell Airport,NA,US
PAWI,70.638,-159.994995,Wainwright Airport,NA,US
PAWM,64.689201,-163.412994,White Mountain Airport,NA,US
PAWN,67.561241,-162.980461,Noatak Airport,NA,US
PAWR,60.777225,-148.719606,Whittier Airport,NA,US
PAWS,61.571701,-149.539993,Wasilla Airport,NA,US
PAWT,70.613403,-159.860001,Wainwright Air Station,NA,US
PAXK,63.026422,-145.498778,Paxson Airport,NA,US
PAYA,59.508717,-139.660435,Yakutat Airport,NA,US
PFAK,60.902646,-161.23106,Akiak Airport,NA,US
PFAL,66.551804,-152.621994,Allakaket Airport,NA,US
PFCB,60.077602,-147.99468,Chenega Bay Airport,NA,US
PFCL,58.833698,-158.529007,Clarks Point Airport,NA,US
PFCR,62.031757,-158.234251,Donlin Creek Airport,NA,US
PFEL,64.6147,-162.272003,Elim Airport,NA,US
PFKA,60.872747,-162.5247,Kasigluk Airport,NA,US
PFKK,59.433248,-154.80217,Kokhanok Airport,NA,US
PFKO,63.030602,-163.533005,Kotlik Airport,NA,US
PFKT,65.331826,-166.467848,Brevig Mission Airport,NA,US
PFKU,64.876099,-157.727005,Koyukuk Airport,NA,US
PFKW,60.790298,-161.444,Kwethluk Airport,NA,US
PFME,60.818385,-164.519013,Mertarvik Quarry Road Landing Strip,NA,US
PFNO,66.817902,-161.018997,Robert (Bob) Curtis Memorial Airport,NA,US
PFSH,64.371101,-161.223999,Shaktoolik Airport,NA,US
PFTO,63.32949829,-142.9539948,Tok Junction Airport,NA,US
PFWS,58.702362,-157.005444,South Naknek Number 2 Airport,NA,US
PFYU,66.571651,-145.249987,Fort Yukon Airport,NA,US
PHHF,23.869467,-166.284977,French Frigate Shoals Airport,NA,US
PHIK,21.335278,-157.948333,Hickam Air Force Base,NA,US
PHKO,19.738783,-156.045603,Ellison Onizuka Kona International Airport at Keahole,NA,US
PHNL,21.32062,-157.924228,Daniel K Inouye International Airport,NA,US
PHOG,20.896263,-156.431837,Kahului International Airport,NA,US
PPIZ,69.732903,-163.005005,Point Lay LRRS Airport,NA,US
SAAA,-34.2214,-59.4422,San Antonio de Areco Airport,SA,AR
SAAC,-31.2969,-57.9966,Comodoro Pierrestegui Airport,SA,AR
SAAG,-33.005567,-58.612833,Gualeguaychu Airport,SA,AR
SAAI,-35.353298,-57.290001,Punta Indio Naval Air Base,SA,AR
SAAN,-33.919,-60.648,Pergamino Airport,SA,AR
SAAP,-31.7948,-60.4804,General Urquiza Airport,SA,AR
SAAR,-32.9036,-60.785,Rosario Islas Malvinas International Airport,SA,AR
SAAU,-31.855,-59.0756,Villaguay Airport,SA,AR
SAAV,-31.7117,-60.8117,Sauce Viejo Airport,SA,AR
SABE,-34.5592,-58.4156,Jorge Newbery Airpark,SA,AR
SACA,-31.4419,-64.258202,Captain D Omar Darío Gelardi Airport,SA,AR
SACC,-31.0058,-64.531898,La Cumbre Airport,SA,AR
SACD,-31.487499,-64.141403,Coronel Olmedo Airport,SA,AR
SACE,-31.444223,-64.283377,Escuela de Aviación Militar (Military Aviation School) Airport,SA,AR
SACI,-31.6819992065,-63.8638000488,Pilar Airport,SA,AR
SACL,-31.0,-63.0,Laguna Larga Airport,SA,AR
SACM,-30.7006,-64.043098,Villa General Mitre Airport,SA,AR
SACN,-30.96792,-64.27774,Ascochinga Airport,SA,AR
SACO,-31.323601,-64.208,Ingeniero Ambrosio Taravella Airport,SA,AR
SACQ,-25.783563,-62.82884,Monte Quemado Airport,SA,AR
SACS,-30.875419,-64.99288,Villa De Soto Airport,SA,AR
SACV,-32.3894004822,-63.2585983276,Villa Maria Airport,SA,AR
SADF,-34.4532,-58.5896,San Fernando Airport,SA,AR
SADJ,-34.5606,-58.7896,Mariano Moreno Airport,SA,AR
SADL,-34.9722,-57.8947,La Plata Airport,SA,AR
SADM,-34.6763,-58.6428,Morón Airport,SA,AR
SADO,-34.5344,-58.6717,Campo de Mayo Military Airport,SA,AR
SADP,-34.6099,-58.6126,El Palomar Airport,SA,AR
SADQ,-34.7064,-58.2444,Quilmes Airport,SA,AR
SADZ,-34.728367,-58.500855,Matanza Airport,SA,AR
SAEA,-37.400799,-64.612801,General Acha Airport,SA,AR
SAEL,-36.0672,-59.1042,Las Flores Airport,SA,AR
SAET,-35.9715,-62.7724,Ñanco Lauquen Airport,SA,AR
SAEZ,-34.8222,-58.5358,Minister Pistarini International Airport,SA,AR
SAFR,-31.2825,-61.5017,Rafaela Airport,SA,AR
SAFS,-30.9575,-61.5283,Sunchales Aeroclub Airport,SA,AR
SAHC,-37.444698,-70.222504,Chos Malal Airport,SA,AR
SAHE,-37.851398,-71.009201,Caviahue Airport,SA,AR
SAHR,-39.000702,-67.620499,Dr. Arturo H. Illia Airport,SA,AR
SAHS,-37.390598,-68.904198,Rincon De Los Sauces Airport,SA,AR
SAHZ,-38.975498,-70.113602,Zapala Airport,SA,AR
SAMA,-35.058899,-67.692802,General Alvear Airport,SA,AR
SAMC,-32.807300567599995,-70.06819915770001,Cristo Redentor Airport,SA,AR
SAME,-32.8316993713,-68.7929000854,El Plumerillo Airport,SA,AR
SAMH,-35.1461982727,-70.2053985596,Valle Hermoso Airport,SA,AR
SAMJ,-30.248242,-68.764791,Jachal Airport,SA,AR
SAML,-32.854599,-69.760498,Punta De Vacas Airport,SA,AR
SAMM,-35.493599,-69.574303,Comodoro D.R. Salomón Airport,SA,AR
SAMQ,-32.8652992249,-68.87190246579999,Mendoza Airpark,SA,AR
SAMR,-34.588299,-68.4039,Suboficial Ay Santiago Germano Airport,SA,AR
SAMS,-33.7757,-69.053703,San Carlos Airport,SA,AR
SAMU,-32.538898,-69.345802,Uspallata Airport,SA,AR
SANC,-28.593117,-65.7512,Coronel Felipe Varela International Airport,SA,AR
SANE,-27.7655563354,-64.3099975586,Vicecomodoro Angel D. La Paz Aragonés Airport,SA,AR
SANH,-27.4737,-64.905502,Las Termas Airport,SA,AR
SANL,-29.381599,-66.795799,Capitan V A Almonacid Airport,SA,AR
SANO,-29.2239,-67.438904,Chilecito Airport,SA,AR
SANR,-27.4966,-64.93595,Termas de Río Hondo international Airport,SA,AR
SANT,-26.8409,-65.104897,Teniente Benjamin Matienzo Airport,SA,AR
SANU,-31.571501,-68.418198,Domingo Faustino Sarmiento Airport,SA,AR
SANW,-29.872292,-61.927925,Ceres Airport,SA,AR
SAOC,-33.085098,-64.261299,Area De Material Airport,SA,AR
SAOD,-31.9452,-65.146301,Villa Dolores Airport,SA,AR
SAOE,-32.173302,-64.088303,Rio Tercero Airport,SA,AR
SAOL,-22.165264,-65.569918,La Quiaca Airport,SA,AR
SAOM,-32.6836,-62.157801,Marcos Juarez Airport,SA,AR
SAOR,-33.7299003601,-65.3873977661,Villa Reynolds Airport,SA,AR
SAOS,-32.384701,-65.186501,Valle Del Conlara International Airport,SA,AR
SAOU,-33.273201,-66.3564,Brigadier Mayor D Cesar Raul Ojeda Airport,SA,AR
SAOV,-32.3201,-63.22663,Presidente Néstor Kirchner Regional Airport,SA,AR
SARC,-27.4455,-58.7619,Corrientes Airport,SA,AR
SARE,-27.45,-59.0561,Resistencia International Airport,SA,AR
SARF,-26.2127,-58.2281,Formosa National Airport,SA,AR
SARG,-27.755300521900004,-57.6329994202,Caa Cati Airport,SA,AR
SARI,-25.737301,-54.4734,Cataratas Del Iguazú International Airport,SA,AR
SARL,-29.6894,-57.1521,Paso De Los Libres Airport,SA,AR
SARM,-30.2719,-57.6402,Monte Caseros Airport,SA,AR
SARP,-27.3858,-55.9707,Libertador Gral D Jose De San Martin Airport,SA,AR
SARS,-26.753611,-60.492222,Termal Airport,SA,AR
SARV,-27.5915,-60.6864,Villa Angela Airport,SA,AR
SASA,-24.8560009003,-65.4861984253,Martin Miguel De Guemes International Airport,SA,AR
SASJ,-24.392799,-65.097801,Gobernador Horacio Guzman International Airport,SA,AR
SASL,-24.0191993713,-66.797203064,Salar De Cauchari Airport,SA,AR
SASO,-23.1528,-64.329201,Orán Airport,SA,AR
SASQ,-34.135399,-63.362301,Laboulaye Airport,SA,AR
SASR,-24.188600540200003,-62.8833999634,Rivadavia Airport,SA,AR
SAST,-22.616877,-63.793015,General Enrique Mosconi Airport,SA,AR
SATC,-25.3036,-57.7344,Aeródromo de Clorinda,SA,AR
SATD,-26.397499,-54.574699,El Dorado Airport,SA,AR
SATG,-29.1058,-59.2189,Goya Airport,SA,AR
SATI,-26.281458,-53.672578,Bernardo de Irigoyen Airport,SA,AR
SATK,-24.721399,-60.548801,Alferez Armando Rodriguez Airport,SA,AR
SATM,-29.221399,-58.087799,Mercedes Airport,SA,AR
SATO,-27.5182,-55.124199,Oberá Airport,SA,AR
SATR,-29.210278,-59.683333,Reconquista Airport,SA,AR
SATU,-29.7706,-57.9789,Curuzu Cuatia Airport,SA,AR
SAVA,-40.192199707,-70.0100021362,Piedra Del Aguila Airport,SA,AR
SAVB,-41.943199,-71.532303,El Bolsón Airfield,SA,AR
SAVC,-45.7853,-67.4655,General E. Mosconi Airport,SA,AR
SAVD,-42.029202,-71.172501,El Maitén Airport,SA,AR
SAVE,-42.908001,-71.139503,Esquel Brigadier Antonio Parodi International Airport,SA,AR
SAVH,-46.538517,-68.965323,Las Heras Airport,SA,AR
SAVJ,-41.3209,-69.574898,Ingeniero Jacobacci - Captain H R Bordón Airport,SA,AR
SAVM,-45.5752,-69.077,Lago Musters Airport,SA,AR
SAVN,-40.7512,-65.0343,Antoine de Saint Exupéry Airport,SA,AR
SAVP,-43.8666992188,-69.05000305179999,Paso De Los Indios Airport,SA,AR
SAVQ,-41.2430992126,-68.7078018188,Maquinchao Airport,SA,AR
SAVR,-45.013599,-70.812202,D. Casimiro Szlapelis Airport,SA,AR
SAVS,-41.591702,-65.339401,Sierra Grande Airport,SA,AR
SAVT,-43.2105,-65.2703,Almirante Marco Andres Zar Airport,SA,AR
SAVV,-40.8692,-63.0004,Gobernador Castello Airport,SA,AR
